id,source,target
17503,6279,7244
17504,2464,5091
17505,3803,6961
17506,9366,6847
17507,4452,9000
17508,5100,2008
17509,2750,3868
17510,7430,1493
17511,3590,4820
17512,6768,6007
17513,506,3594
17514,2255,1280
17515,4948,2349
17516,1297,1127
17517,5290,1149
17518,2873,4978
17519,9348,6822
17520,4837,3282
17521,694,1104
17522,4463,7176
17523,3932,9058
17524,407,6050
17525,8594,7440
17526,6384,9560
17527,5169,9935
17528,5981,3484
17529,1729,7038
17530,4680,380
17531,243,6421
17532,9889,9888
17533,3692,7675
17534,711,1145
17535,1913,9121
17536,7945,1126
17537,5750,6812
17538,775,6105
17539,63,149
17540,1292,6854
17541,7294,6876
17542,9615,7426
17543,2607,9854
17544,8634,9444
17545,4485,6018
17546,1016,1847
17547,6313,8857
17548,1394,9283
17549,5796,2730
17550,2049,1410
17551,9237,3581
17552,1505,5885
17553,5900,6370
17554,368,4354
17555,3941,1851
17556,2954,516
17557,3997,9464
17558,9742,9437
17559,8193,9379
17560,5944,8661
17561,4390,7290
17562,6222,6308
17563,5117,7795
17564,5727,4841
17565,8894,8621
17566,3144,2929
17567,7498,8206
17568,8784,3895
17569,1951,1863
17570,6409,4402
17571,3559,8865
17572,3730,2495
17573,9499,2569
17574,7562,4880
17575,6084,4637
17576,5937,3447
17577,9917,5522
17578,784,4772
17579,3984,1309
17580,6941,5253
17581,7121,4519
17582,7793,8777
17583,7655,5263
17584,726,7201
17585,1951,1169
17586,8364,6980
17587,3208,4020
17588,7065,3916
17589,5164,5493
17590,5869,4170
17591,159,9256
17592,3995,8516
17593,690,4602
17594,7575,8516
17595,5864,2681
17596,1207,4549
17597,987,9148
17598,7874,6618
17599,8134,9514
17600,7185,2510
17601,6105,9868
17602,1524,7911
17603,259,1487
17604,469,885
17605,8610,8756
17606,469,5249
17607,8741,9337
17608,5283,7302
17609,7191,793
17610,6222,9731
17611,8383,202
17612,6561,3558
17613,9644,6262
17614,4933,4123
17615,7831,2277
17616,6409,267
17617,2796,7127
17618,903,7396
17619,6314,8771
17620,8442,9025
17621,7834,5980
17622,6222,7899
17623,242,2569
17624,3581,9896
17625,5935,4798
17626,6384,9519
17627,6329,2871
17628,7244,292
17629,6126,2088
17630,6060,8008
17631,9605,8324
17632,9339,8258
17633,6310,8157
17634,8083,7953
17635,1518,9948
17636,4635,3933
17637,3480,4935
17638,5508,204
17639,6190,7241
17640,5187,6491
17641,5095,9644
17642,6089,1703
17643,9381,2463
17644,3284,1805
17645,9890,75
17646,6525,3542
17647,7190,2558
17648,4822,4674
17649,4408,4749
17650,1876,2225
17651,8014,2478
17652,5597,395
17653,85,8112
17654,9678,6569
17655,1890,5148
17656,7961,4973
17657,1543,741
17658,5067,7587
17659,4266,8841
17660,2049,2099
17661,5839,4277
17662,9139,5600
17663,305,5723
17664,7039,6848
17665,5228,2258
17666,3205,8410
17667,2049,3056
17668,528,4759
17669,3584,3911
17670,8749,307
17671,7372,8019
17672,8749,616
17673,3876,7709
17674,9423,8368
17675,1397,367
17676,1840,4548
17677,63,3460
17678,3995,9719
17679,4860,6302
17680,5813,7879
17681,8427,5792
17682,8354,5148
17683,8383,2149
17684,34,4157
17685,7191,6745
17686,5622,7756
17687,1518,7980
17688,6535,6102
17689,3655,9747
17690,2158,7505
17691,5607,3528
17692,3437,3682
17693,1215,2142
17694,1263,4684
17695,6754,7559
17696,1847,6911
17697,8948,1604
17698,4378,6924
17699,9348,7934
17700,7718,9351
17701,8839,3807
17702,4190,7689
17703,3953,981
17704,2397,7497
17705,1518,3889
17706,8010,7213
17707,877,8379
17708,2496,7622
17709,2796,9533
17710,7314,8048
17711,9605,975
17712,9523,7853
17713,3015,1029
17714,1698,7854
17715,7368,5731
17716,1001,1043
17717,312,8283
17718,9349,645
17719,1924,8262
17720,980,3678
17721,63,6340
17722,3308,780
17723,7118,7973
17724,8138,261
17725,456,8230
17726,1394,9348
17727,4463,1865
17728,6036,1745
17729,7696,7648
17730,3414,6027
17731,8026,450
17732,2011,7944
17733,5652,125
17734,7862,2565
17735,6489,3881
17736,2502,5370
17737,2423,6079
17738,6496,2390
17739,536,2947
17740,7282,3093
17741,8253,9660
17742,6100,1029
17743,5581,1136
17744,9092,6441
17745,9462,8821
17746,2285,4589
17747,9484,2464
17748,8390,9345
17749,9841,1123
17750,8605,4687
17751,8800,5614
17752,1188,9129
17753,63,9642
17754,8361,5252
17755,9074,5900
17756,4662,3509
17757,5119,4078
17758,4668,453
17759,5801,4561
17760,8571,5664
17761,4206,582
17762,6925,2572
17763,3823,9386
17764,912,8804
17765,5648,2835
17766,3953,1130
17767,1970,9756
17768,4985,6446
17769,6824,2783
17770,4959,4566
17771,7192,7494
17772,3680,7992
17773,7904,4809
17774,7172,160
17775,7290,2872
17776,6222,5007
17777,6222,5627
17778,60,1103
17779,2468,3324
17780,8663,7850
17781,9366,5820
17782,1438,9481
17783,2502,9040
17784,7570,3845
17785,7803,9289
17786,1927,1251
17787,7573,6146
17788,6434,3815
17789,2087,380
17790,7742,2675
17791,9810,4833
17792,5790,6463
17793,8336,5478
17794,3928,5763
17795,825,9023
17796,3144,9796
17797,9655,5840
17798,1154,4482
17799,8741,4161
17800,1951,485
17801,6433,3550
17802,6624,3046
17803,3039,9066
17804,6838,3379
17805,2824,8893
17806,1251,2536
17807,2675,8909
17808,5299,2640
17809,9904,2613
17810,8231,2687
17811,9767,9828
17812,2049,3808
17813,5093,6462
17814,9348,2217
17815,6222,9928
17816,1518,3077
17817,9695,8074
17818,9074,2607
17819,8061,8438
17820,7077,4449
17821,7085,7882
17822,2241,1944
17823,5436,3202
17824,4933,9890
17825,3245,2324
17826,1389,8348
17827,7061,6650
17828,8921,6468
17829,5170,3106
17830,769,6928
17831,8217,9730
17832,1021,9179
17833,8462,8072
17834,5515,4209
17835,9061,5247
17836,1958,9154
17837,5722,380
17838,3366,2618
17839,9074,7364
17840,4479,7016
17841,6624,4185
17842,7851,4068
17843,6086,4961
17844,5311,3276
17845,4782,7750
17846,1924,2353
17847,423,6899
17848,1430,5136
17849,4389,7776
17850,5988,3300
17851,5573,6249
17852,9398,9548
17853,9484,5777
17854,6548,4550
17855,9263,1289
17856,7906,1212
17857,360,8025
17858,3844,7891
17859,1728,9190
17860,1497,5739
17861,9718,675
17862,3421,6971
17863,446,8608
17864,3702,6398
17865,980,3802
17866,4185,855
17867,5347,7491
17868,9689,7665
17869,731,2113
17870,7226,3224
17871,5513,4124
17872,8888,9907
17873,3980,5957
17874,5299,2795
17875,6222,302
17876,7716,3270
17877,1053,2169
17878,2747,1823
17879,3777,4136
17880,5779,7507
17881,6543,5112
17882,5621,246
17883,8752,8222
17884,2049,9019
17885,6330,8471
17886,3337,8721
17887,9880,1588
17888,6885,3364
17889,7391,6585
17890,1622,6735
17891,7173,3206
17892,7135,5713
17893,8410,5703
17894,5064,4094
17895,5796,5786
17896,9742,9060
17897,7803,9320
17898,5038,4852
17899,8761,6938
17900,7407,419
17901,1847,9245
17902,6203,8859
17903,9760,5054
17904,1295,8527
17905,3914,6894
17906,298,9212
17907,3820,9889
17908,9005,4605
17909,5929,1764
17910,3141,504
17911,8450,4479
17912,5366,3435
17913,9139,8986
17914,7243,6970
17915,408,1091
17916,3575,3547
17917,1064,7013
17918,7793,7282
17919,2323,9347
17920,8583,6038
17921,9494,6908
17922,4862,4030
17923,4871,6860
17924,7634,4608
17925,6284,9978
17926,7750,5676
17927,7239,9308
17928,4564,3449
17929,6511,6336
17930,4137,9194
17931,4515,3928
17932,6838,5094
17933,2082,9018
17934,3615,8806
17935,4382,2432
17936,7793,649
17937,6236,7569
17938,6115,2048
17939,6361,3320
17940,5202,7427
17941,12,252
17942,6314,9388
17943,920,3747
17944,8283,3143
17945,9376,3735
17946,8134,9448
17947,7574,1403
17948,6174,4202
17949,7793,7878
17950,3473,973
17951,3260,775
17952,7842,8210
17953,1573,8347
17954,694,1795
17955,2773,3069
17956,362,1555
17957,3672,1161
17958,944,312
17959,8336,5013
17960,2747,7505
17961,5781,4073
17962,7627,1096
17963,1342,1819
17964,505,1262
17965,9626,783
17966,63,2636
17967,1672,9411
17968,6267,557
17969,2585,9353
17970,1107,3645
17971,731,8628
17972,1672,1221
17973,2502,8148
17974,8180,2358
17975,3480,2171
17976,6904,7539
17977,6525,9565
17978,4477,6463
17979,6221,7603
17980,2285,4379
17981,9494,8639
17982,4933,3517
17983,8781,6939
17984,3309,8270
17985,9366,3533
17986,1852,4592
17987,7218,270
17988,1734,5244
17989,4862,9075
17990,1965,2572
17991,2796,8954
17992,2069,6457
17993,7581,1101
17994,8634,6958
17995,9792,3179
17996,5228,4642
17997,512,7235
17998,1207,6447
17999,2909,9268
18000,2408,8336
18001,1970,6182
18002,3686,746
18003,2902,2642
18004,9175,4644
18005,3984,152
18006,4553,9470
18007,6674,1509
18008,7897,1645
18009,9605,9350
18010,4555,1121
18011,9419,3283
18012,8594,6678
18013,9356,6204
18014,9494,6212
18015,9485,4273
18016,63,5469
18017,4511,6919
18018,8610,9614
18019,9824,6563
18020,9361,9368
18021,505,8790
18022,8072,7220
18023,1100,7761
18024,7891,3354
18025,226,7001
18026,5935,3969
18027,7793,2087
18028,520,1577
18029,971,52
18030,6946,5731
18031,1479,4230
18032,6350,9008
18033,6265,9849
18034,8231,4021
18035,3563,8817
18036,2502,2941
18037,5249,394
18038,2636,1197
18039,1796,4998
18040,2824,7829
18041,7327,1058
18042,4864,6022
18043,5491,360
18044,6409,2211
18045,4487,9498
18046,63,7728
18047,5100,551
18048,7263,5899
18049,9767,6219
18050,1221,9215
18051,2439,4563
18052,15,1478
18053,4460,7203
18054,7793,4340
18055,4396,1258
18056,9003,1624
18057,3202,7701
18058,5137,3232
18059,2717,8549
18060,4625,6954
18061,616,2778
18062,3484,6158
18063,5236,6506
18064,3532,3247
18065,63,575
18066,5097,4430
18067,803,1629
18068,9735,6373
18069,5203,9663
18070,1207,414
18071,3692,3757
18072,1733,8586
18073,1257,5881
18074,2290,4357
18075,4439,3275
18076,986,2992
18077,469,1596
18078,7401,5354
18079,5181,8262
18080,3655,8073
18081,3610,1446
18082,9046,3405
18083,510,6216
18084,4088,2580
18085,63,239
18086,3849,4466
18087,4579,9967
18088,5436,1572
18089,5671,7290
18090,6273,2913
18091,1342,8678
18092,8888,3474
18093,3563,7250
18094,2049,3749
18095,1596,7636
18096,5334,843
18097,579,9162
18098,3017,4606
18099,6195,8157
18100,4777,464
18101,4050,7745
18102,48,5088
18103,1453,6665
18104,550,2249
18105,2127,2499
18106,3655,1622
18107,4531,9254
18108,1647,7246
18109,8883,4513
18110,1505,5920
18111,1345,8120
18112,5711,9551
18113,1976,9824
18114,1077,3431
18115,1624,6390
18116,8953,3091
18117,4388,5816
18118,5269,5772
18119,9751,6639
18120,8428,2364
18121,6187,2881
18122,5727,8093
18123,2796,7574
18124,3725,9960
18125,2796,5660
18126,4740,8599
18127,1874,3153
18128,1942,9227
18129,7868,9489
18130,1284,4724
18131,1555,2855
18132,5007,204
18133,2408,9468
18134,7145,9092
18135,1024,6067
18136,8794,3325
18137,1045,9358
18138,1868,3246
18139,664,3310
18140,6826,3292
18141,4940,2525
18142,9565,2031
18143,7226,484
18144,7732,2072
18145,2529,4679
18146,9261,5248
18147,8520,7755
18148,8594,7883
18149,4659,8018
18150,9366,5420
18151,3615,8626
18152,2703,8985
18153,3831,2210
18154,5821,4372
18155,8248,4256
18156,1186,7445
18157,3162,2791
18158,9812,251
18159,1259,7781
18160,4260,2240
18161,1394,5300
18162,5495,8464
18163,4534,1284
18164,9487,2514
18165,1887,1593
18166,4661,6415
18167,9361,1073
18168,1222,4862
18169,6222,6100
18170,1665,1719
18171,6829,480
18172,1199,7766
18173,63,9986
18174,4498,7027
18175,8744,2336
18176,4212,295
18177,2546,9268
18178,8369,8318
18179,2049,2823
18180,7311,8167
18181,1729,8123
18182,1751,7941
18183,1573,2076
18184,4080,8069
18185,8584,5267
18186,9771,6279
18187,7207,7463
18188,1394,4292
18189,2703,6780
18190,8741,6760
18191,9721,2269
18192,6182,7482
18193,5137,106
18194,9974,7704
18195,6106,4130
18196,6138,9046
18197,9742,6323
18198,7945,9816
18199,990,4368
18200,2285,1165
18201,8104,314
18202,2261,9686
18203,8741,2830
18204,63,2605
18205,5477,7099
18206,7713,9690
18207,7395,6972
18208,6314,620
18209,4871,1713
18210,5759,7644
18211,6721,9868
18212,5424,6870
18213,3305,6711
18214,3941,1141
18215,9356,3474
18216,1518,6297
18217,1970,4390
18218,6516,8659
18219,2236,6862
18220,8058,8017
18221,6365,9963
18222,9256,9130
18223,7821,7027
18224,1257,895
18225,6365,6726
18226,9521,5841
18227,2005,7563
18228,9320,823
18229,4698,4840
18230,5371,8434
18231,7884,7355
18232,7917,2272
18233,8410,6635
18234,3869,8525
18235,4871,8193
18236,8427,2820
18237,9605,6210
18238,1572,4636
18239,2969,9160
18240,9409,1252
18241,7417,4426
18242,3060,768
18243,6578,4296
18244,2502,5028
18245,1849,1272
18246,2531,4052
18247,4856,7189
18248,3331,1969
18249,7940,5378
18250,9417,8557
18251,3717,2788
18252,8779,7030
18253,547,2802
18254,4564,5429
18255,7679,8521
18256,63,9739
18257,4322,6788
18258,2561,8772
18259,6633,9390
18260,8993,7675
18261,3057,9137
18262,522,9609
18263,4396,661
18264,8924,4400
18265,6222,2915
18266,393,2089
18267,8043,9118
18268,9649,7997
18269,2225,1963
18270,7816,6248
18271,5233,4890
18272,2528,253
18273,3893,7017
18274,1398,2876
18275,4933,2373
18276,3084,563
18277,4862,7048
18278,9343,930
18279,8824,1069
18280,3031,9912
18281,6384,1394
18282,5992,3936
18283,232,4625
18284,3160,5965
18285,5360,4211
18286,8558,7397
18287,1016,5945
18288,9998,5332
18289,7037,1574
18290,5143,1944
18291,9712,8870
18292,1763,6709
18293,9858,4600
18294,3133,9324
18295,6999,1984
18296,3615,7224
18297,9084,9812
18298,9668,5311
18299,4305,5925
18300,2049,5458
18301,4134,2880
18302,683,2648
18303,9742,5030
18304,452,5975
18305,8365,3181
18306,309,7539
18307,2832,3561
18308,521,3256
18309,8441,9599
18310,6427,8304
18311,2915,6449
18312,6567,8247
18313,2703,1081
18314,3323,8826
18315,2285,8834
18316,9214,8171
18317,1053,8740
18318,1126,2518
18319,5221,5553
18320,3659,6321
18321,7793,4419
18322,2820,9372
18323,6388,5021
18324,9742,9364
18325,5019,1523
18326,6275,4234
18327,5671,9652
18328,7715,5280
18329,4833,8542
18330,4626,6882
18331,6222,1371
18332,2572,2729
18333,6388,2413
18334,8153,6422
18335,7063,7436
18336,1731,2046
18337,164,2634
18338,4718,5474
18339,5988,8939
18340,5825,2859
18341,731,2827
18342,9100,7642
18343,8021,3819
18344,2907,5252
18345,4871,6244
18346,8344,4954
18347,8610,9864
18348,9139,7904
18349,6743,3480
18350,7009,7743
18351,1951,4350
18352,7656,7741
18353,6241,4114
18354,7670,6325
18355,3770,4316
18356,5545,3320
18357,1518,9615
18358,9497,6151
18359,5652,5863
18360,1342,3095
18361,8015,8297
18362,2946,5610
18363,7136,270
18364,7840,6062
18365,9348,5220
18366,879,2539
18367,5673,9387
18368,3901,5941
18369,1572,3348
18370,7650,7154
18371,5551,5039
18372,72,3081
18373,3480,3467
18374,6388,3039
18375,1458,9519
18376,4198,3129
18377,7619,9228
18378,9718,1549
18379,6544,6281
18380,4621,9703
18381,2720,9744
18382,4586,2035
18383,3470,5955
18384,754,6538
18385,9298,9576
18386,5930,5427
18387,7510,5209
18388,9615,6064
18389,3777,5008
18390,9339,9933
18391,3480,8537
18392,5888,2036
18393,3598,4750
18394,1202,9070
18395,1552,9610
18396,8741,7840
18397,3909,9445
18398,9424,2666
18399,2411,8268
18400,7985,8331
18401,8481,5888
18402,7391,5417
18403,9751,9077
18404,6297,6810
18405,7524,9105
18406,6860,9726
18407,2285,6677
18408,7962,3785
18409,6337,3995
18410,8161,9734
18411,2880,6569
18412,4837,9157
18413,6546,527
18414,6997,2716
18415,6754,5914
18416,528,4718
18417,4328,2206
18418,424,1576
18419,1870,7454
18420,4185,9084
18421,1075,1245
18422,3690,2734
18423,6254,2018
18424,7585,9433
18425,6841,4004
18426,7283,6401
18427,4679,4643
18428,1432,2190
18429,5968,7389
18430,6874,9194
18431,1202,8309
18432,4933,2401
18433,5617,4465
18434,7917,6687
18435,47,9824
18436,9639,7320
18437,980,2125
18438,84,9317
18439,1285,1587
18440,9484,6190
18441,5613,1082
18442,1024,5625
18443,1258,3609
18444,9499,7619
18445,5219,6691
18446,944,1814
18447,7995,7714
18448,967,8273
18449,5123,2422
18450,7942,3250
18451,5796,3826
18452,2317,2061
18453,7649,7992
18454,7650,1266
18455,9366,3786
18456,9504,2700
18457,5968,2819
18458,2849,3001
18459,3643,5833
18460,4322,2820
18461,7012,931
18462,5436,8734
18463,2983,1541
18464,1516,8186
18465,1627,8208
18466,6365,1217
18467,5759,238
18468,6433,3563
18469,6314,1974
18470,6161,9365
18471,8200,3958
18472,4974,1491
18473,2674,7198
18474,3144,176
18475,63,3809
18476,6479,3407
18477,1703,5540
18478,5680,1867
18479,8781,6229
18480,3385,1253
18481,5842,8023
18482,6136,8360
18483,2150,9431
18484,980,5103
18485,5509,6753
18486,9605,6377
18487,6769,9351
18488,5084,1439
18489,9615,7905
18490,63,465
18491,34,2634
18492,9024,6768
18493,1832,2185
18494,7667,8439
18495,8365,4171
18496,68,2523
18497,6290,2404
18498,6765,3696
18499,5709,4848
18500,2909,5398
18501,2134,4636
18502,5849,1570
18503,6222,2197
18504,5050,6761
18505,9024,4555
18506,4383,6772
18507,761,8082
18508,6384,8595
18509,1024,7701
18510,8439,3187
18511,2287,5397
18512,9389,973
18513,201,7595
18514,8416,5197
18515,6573,9441
18516,2929,5764
18517,2013,4180
18518,8416,8006
18519,5830,2250
18520,2399,5537
18521,8794,7684
18522,3415,4774
18523,6329,5885
18524,6354,4552
18525,7702,3071
18526,6465,2153
18527,6129,3196
18528,1942,9061
18529,8441,550
18530,43,278
18531,2428,1282
18532,5620,560
18533,329,4013
18534,8700,807
18535,4905,9559
18536,4206,2532
18537,305,8544
18538,2285,6895
18539,2285,4550
18540,3916,9554
18541,8715,1902
18542,4137,5566
18543,6925,1343
18544,469,9839
18545,3028,6040
18546,9366,2658
18547,2584,3592
18548,1871,1180
18549,3163,2145
18550,5597,3080
18551,5193,8823
18552,5796,3773
18553,1251,5383
18554,4452,329
18555,2522,7825
18556,4635,1449
18557,643,477
18558,6830,5494
18559,3995,7671
18560,8637,3859
18561,2137,7247
18562,4463,4185
18563,8152,2667
18564,2408,5821
18565,6898,4198
18566,2274,2339
18567,7544,1171
18568,3066,5321
18569,6398,8040
18570,8744,7132
18571,1481,7476
18572,6544,1278
18573,6222,1942
18574,3680,2242
18575,9589,7501
18576,9516,9288
18577,4473,6065
18578,1878,6558
18579,535,8352
18580,6250,4791
18581,8961,4571
18582,542,5432
18583,1960,6903
18584,3719,5578
18585,3781,1735
18586,638,1694
18587,178,1526
18588,9993,7142
18589,8610,9521
18590,8510,3536
18591,3893,7176
18592,6363,5685
18593,4680,7062
18594,8594,6027
18595,3655,2032
18596,3897,5406
18597,6677,2266
18598,9475,8525
18599,3144,4120
18600,4945,3572
18601,7797,3904
18602,3132,2117
18603,9516,3921
18604,3453,6832
18605,6022,2610
18606,9064,155
18607,7562,3094
18608,3953,3022
18609,7670,5977
18610,7601,5253
18611,6222,9750
18612,2049,6286
18613,6297,5461
18614,3573,1903
18615,9880,1671
18616,8139,9509
18617,3932,6627
18618,5137,7120
18619,7308,46
18620,9738,5041
18621,1257,7090
18622,2285,9592
18623,5377,874
18624,6603,141
18625,3563,1719
18626,4583,3796
18627,1583,6473
18628,4396,7500
18629,1555,8658
18630,247,5557
18631,7940,4259
18632,2456,9269
18633,232,7700
18634,2969,9685
18635,9920,7632
18636,4917,6846
18637,7282,503
18638,5127,1732
18639,5886,5329
18640,8240,9094
18641,8537,3227
18642,9366,8035
18643,452,248
18644,5466,6736
18645,1086,2628
18646,70,9414
18647,6286,2201
18648,944,7611
18649,6662,7204
18650,3054,5972
18651,4473,4125
18652,4331,4615
18653,5759,9652
18654,1482,237
18655,5544,8753
18656,8365,2140
18657,8477,4593
18658,8625,5693
18659,3656,8540
18660,457,2821
18661,1665,6035
18662,5977,8498
18663,8927,1633
18664,2657,5724
18665,5298,26
18666,2379,7105
18667,2623,5540
18668,2317,5486
18669,2360,8385
18670,5265,4034
18671,4933,3878
18672,4777,2641
18673,7694,1521
18674,6222,7685
18675,6182,8158
18676,5988,3875
18677,3352,5035
18678,8507,196
18679,6286,2490
18680,8094,763
18681,2049,1677
18682,2650,2754
18683,2285,7411
18684,4389,5896
18685,6907,6116
18686,9237,8162
18687,6814,4608
18688,2061,2023
18689,63,4889
18690,7131,4342
18691,3849,3679
18692,1380,5143
18693,724,1240
18694,2720,7245
18695,241,8800
18696,15,93
18697,237,7351
18698,2689,7339
18699,5311,3103
18700,1905,9173
18701,9655,1670
18702,7881,817
18703,8499,6720
18704,6109,5647
18705,5205,7574
18706,6841,1830
18707,1236,769
18708,9361,3194
18709,616,4796
18710,3533,7178
18711,6813,1553
18712,8416,2480
18713,4570,9032
18714,7659,3975
18715,86,5135
18716,156,720
18717,9366,2807
18718,8221,771
18719,2114,6479
18720,2049,7922
18721,7192,7135
18722,553,9490
18723,7866,3210
18724,1060,1243
18725,7743,2294
18726,5279,8675
18727,8376,7019
18728,1321,3687
18729,6463,592
18730,4837,1846
18731,5840,9061
18732,4657,9170
18733,2850,3251
18734,1279,6199
18735,6898,5322
18736,15,7207
18737,415,2155
18738,5291,8000
18739,510,2918
18740,8317,5206
18741,833,4053
18742,9880,8440
18743,4989,3581
18744,3864,5819
18745,3414,1921
18746,1328,6799
18747,5311,5466
18748,6823,7319
18749,9172,3740
18750,7793,1324
18751,8919,6114
18752,7391,5319
18753,4212,7873
18754,2238,5744
18755,9361,3809
18756,4438,9662
18757,6222,2665
18758,3144,8083
18759,1081,3178
18760,346,2011
18761,8665,7235
18762,9496,622
18763,4750,9195
